YEAR,TRI_FACILITY_ID,FRS_ID,FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,BIA_CODE,TRIBE,LATITUDE,LONGITUDE,FEDERAL_FACILITY,INDUSTRY_SECTOR_CODE,INDUSTRY_SECTOR,PRIMARY_SIC,SIC_2,SIC_3,SIC_4,SIC_5,SIC_6,PRIMARY_NAICS,NAICS_2,NAICS_3,NAICS_4,NAICS_5,NAICS_6,DOC_CTRL_NUM,CHEMICAL,CAS_#/COMPOUND_ID,SRS_ID,CLEAR_AIR_ACT_CHEMICAL,CLASSIFICATION,METAL,METAL_CATEGORY,CARCINOGEN,FORM_TYPE,UNIT_OF_MEASURE,5.1_FUGITIVE_AIR,5.2_STACK_AIR,5.3_WATER,5.4_UNDERGROUND,5.4.1_UNDERGROUND_CLASS_I,5.4.2_UNDERGROUND_CLASS_II-V,5.5.1_LANDFILLS,5.5.1A_RCRA_C_LANDFILLS,5.5.1B_OTHER_LANDFILLS,5.5.2_LAND_TREATMENT,5.5.3_SURFACE_IMPOUNDMENT,5.5.3A_RCRA_C_SURFACE_IMP.,5.5.3B_Other_SURFACE_IMP.,5.5.4_OTHER_DISPOSAL,ON-SITE_RELEASE_TOTAL,6.1_POTW-TRANSFERS_FOR_RELEASE,6.1_POTW-TRANSFERS_FOR_TREATM.,6.1_POTW-TOTAL_TRANSFERS,6.2_M10,6.2_M41,6.2_M62,6.2_M71,6.2_M81,6.2_M82,6.2_M72,6.2_M63,6.2_M66,6.2_M67,6.2_M64,6.2_M65,6.2_M73,6.2_M79,6.2_M90,6.2_M94,6.2_M99,OFF-SITE_RELEASE_TOTAL,6.2_M20,6.2_M24,6.2_M26,6.2_M28,6.2_M93,OFF-SITE_RECYCLED_TOTAL,6.2_M56,6.2_M92,OFF-SITE_RECOVERY_TOTAL,6.2_M40,6.2_M50,6.2_M54,6.2_M61,6.2_M69,6.2_M95,OFF-SITE_TREATED_TOTAL,TOTAL_RELEASES,8.1_RELEASES,8.1A_ON-SITE_CONTAINED_REL.,8.1B_ON-SITE_OTHER_RELEASES,8.1C_OFF-SITE_CONTAINED_REL.,8.1D_OFF-SITE_OTHER_RELEASES,8.2_ENERGY_RECOVERY_ON-SITE,8.3_ENERGY_RECOVERY_OFF-SITE,8.4_RECYCLING_ON-SITE, 8.5_RECYCLING_OFF-SITE,8.6_TREATMENT_ON-SITE,8.7_TREATMENT_OFF-SITE,PROD._WASTE_(8.1_THRU_8.7),8.8_ONE-TIME_RELEASE,PROD_RATIO_OR_ACTIVITY,8.9_PRODUCTION_RATIO,PARENT_COMPANY_NAME,PARENT_COMPANY_DB_NUMBER
2015,28120HCHSTPOBOX,1.1E+11,CLARIANT CORP-MOUNT HOLLY WEST PLANT,625 E CATAWBA AVE,MOUNT HOLLY,GASTON,NC,28120,,,35.295833,-81.006667,NO,325,Chemicals,,,,,,,325613,,,,,,1.31521E+12,TRIETHYLAMINE,121448,31708,YES,TRI,NO,0,NO,R,Pounds,3196,42.1,0,0,0,0,0,0,0,0,0,0,0,0,3238.1,343.14,258.86,602,0,0,0,0,0,0,0,0,0,0,259.81,0,281.97,0,0,0,0,884.92,0,0,0,0,0,0,0,28400,28400,0,0,0,0,0,0,258.86,4466.16,0,0,3238.1,259.81,625.11,0,28400,0,0,4876,258.86,37657.88,,PRODUCTION,1,CLARIANT CORP,93609436
2015,28208SHLND3930G,1.1E+11,NEXEO SOLUTIONS LLC,3930 GLENWOOD DR,CHARLOTTE,MECKLENBURG,NC,28208,,,35.25092,-80.88668,NO,4246,Chemical Wholesalers,,,,,,,424690,562211,,,,,1.31521E+12,DICHLOROMETHANE,75092,5306,YES,TRI,NO,0,YES,R,Pounds,0,250,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,250,0,0,250,0,0,0,0,0,5,0,0,255,,PRODUCTION,0.06,NEXEO SOLUTIONS HOLDINGS LLC,78346156
2015,28054JCHRL1010E,1.10064E+11,J CHARLES SAUNDERS CO INC,1004 E LONG AVE,GASTONIA,GASTON,NC,28054,,,35.26696,-81.1671,NO,313,Textiles,,,,,,,313110,,,,,,1.31521E+12,METHANOL,67561,4283,YES,TRI,NO,0,NO,R,Pounds,9320.42,0,0,0,0,0,0,0,0,0,0,0,0,0,9320.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9320.42,0,0,9320.42,0,0,0,0,0,0,0,0,9320.42,,PRODUCTION,1.03,NA,
2015,2814WKZNBL485CE,1.1E+11,AKZO NOBEL SURFACE CHEMISTRY LLC,485 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,,,35.6322,-80.5412,NO,325,Chemicals,,,,,,,325199,,,,,,1.31521E+12,MALEIC ANHYDRIDE,108316,25015,YES,TRI,NO,0,NO,R,Pounds,0.064,2.785,0,0,0,0,0,0,0,0,0,0,0,0,2.849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.849,0,0,2.849,0,0,0,0,0,0,0,0,2.849,,ACTIVITY,0,AKZO NOBEL INC,62999347
2015,28456FDRLPRIEGE,1.1001E+11,INTERNATIONAL PAPER RIEGELWOOD MILL,865 JOHN L.RIEGEL RD,RIEGELWOOD,COLUMBUS,NC,28456,,,34.3522,-78.2125,NO,322,Paper,,,,,,,322110,322121,,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0,128,150,0,0,0,0,0,1415,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1693,0,1415,278,0,0,0,0,0,0,0,0,1693,,PRODUCTION,0.97,INTERNATIONAL PAPER CO,1316561
2015,27107CRNPR4501O,1.10001E+11,INGREDION INC - WINSTON SALEM PLANT,4501 OVERDALE RD,WINSTON SALEM,FORSYTH,NC,27107,,,36.032491,-80.228696,NO,311,Food,,,,,,,311221,,,,,,1.31521E+12,ACETALDEHYDE,75070,5280,YES,TRI,NO,0,YES,R,Pounds,517,30948.59,0,0,0,0,0,0,0,0,0,0,0,0,31465.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31465.59,0,0,31465.59,0,0,0,0,0,0,759598,0,791063.59,,PRODUCTION,1.14,INGREDION INC,4811423
2015,28502DPNTKNCHIG,1.10044E+11,DUPONT KINSTON PLANT,4693 HIGHWAY 11 N,GRIFTON,LENOIR,NC,28530,,,35.3306,-77.4772,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,BIPHENYL,92524,14183,YES,TRI,NO,0,NO,R,Pounds,0,820.47,0,0,0,0,0,0,0,0,0,0,0,0,820.47,0,0,0,0,0,0,0,0,0,0,0,0,0,50.88,0,0,0,0,0,0,50.88,0,0,14819,0,0,14819,0,0,0,0,0,152.64,0,0,0,152.64,871.35,0,0,820.47,0,0,0,0,0,14819,0,0,15639.47,203.52,PRODUCTION,1,E I DU PONT DE NEMOURS & CO,1315704
2015,28144NTNLSCEDAR,1.10057E+11,HENKEL CORP,825 CEDAR SPRINGS RD,SALISBURY,ROWAN,NC,28147,,,35.63367,-80.53335,NO,325,Chemicals,,,,,,,325199,,,,,,1.31521E+12,METHYL METHACRYLATE,80626,8458,YES,TRI,NO,0,NO,R,Pounds,5,68,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1650,0,0,0,0,1650,73,0,0,73,0,0,0,0,0,0,0,1650,1723,,PRODUCTION,1.18,HENKEL CORP,51441731
2015,27217NTNLS226GL,1.10016E+11,NATIONAL SPINNING CO INC,226 GLEN RAVEN RD,BURLINGTON,ALAMANCE,NC,27217,,,36.111279,-79.463578,NO,313,Textiles,,,,,,,313310,,,,,,1.31521E+12,"BENZO(G,H,I)PERYLENE",191242,40576,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.06,NATIONAL SPINNING CO INC,1603570
2015,2757WBPPRD377BU,1.10001E+11,BLANCHARD TERMINAL CO - SELMA BUFFALO NC TERMINAL,3707 BUFFALO ROAD,SELMA,JOHNSTON,NC,27576,,,35.54717,-78.30527,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1.31521E+12,ETHYLBENZENE,100414,19406,YES,TRI,NO,0,NO,R,Pounds,55,34,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,60,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,149,0,0,89,0,60,0,7,0,0,8800,0,8956,,PRODUCTION,1.27,MARATHON PETROLEUM CORP,962993101
2015,2844WSWHLLHWY5E,1.10055E+11,S&W HOLLY RIDGE PLANT,HWY 50 EAST,HOLLY RIDGE,ONSLOW,NC,28445,,,34.4986,-77.5597,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.0049,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0079,0,0,0.0079,0,0,0,0,0,0,0,0,0.0079,,PRODUCTION,0.71,S&W READY MIX CONCRETE CO LLC,NA
2015,27909CHSPKKNOBB,1.1E+11,UFP ELIZABETH CITY LLC,141 KNOBBS CREEK DR,ELIZABETH CITY,PASQUOTANK,NC,27909,,,36.317946,-76.215104,NO,321,Wood Products,,,,,,,321114,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,UNIVERSAL FOREST PRODUCTS INC,17104670
2015,28086CYPRSJCT18,1.1E+11,ALBEMARLE,348 HOLIDAY INN DR,KINGS MOUNTAIN,CLEVELAND,NC,28086,,,35.218889,-81.354167,NO,325,Chemicals,,,,,,,325180,,,,,,1.31521E+12,N-HEXANE,110543,26740,YES,TRI,NO,0,NO,R,Pounds,29,7746,0,0,0,0,0,0,0,0,0,0,0,0,7775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21,7775,0,0,7775,0,0,0,0,0,0,0,21,7796,,ACTIVITY,1.25,ALBEMARLE CORP,825080096
2015,28115NGKCR119MA,1.10031E+11,NGK CERAMICS USA INC,119 MAZEPPA RD,MOORESVILLE,IREDELL,NC,28115,,,35.61378,-80.81426,NO,327,Nonmetallic Mineral Product,,,,,,,327999,,,,,,1.31521E+12,NITRATE COMPOUNDS,N511,649616,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71538,0,71538,0,0,0,0,0,0,0,0,0,0,0,71538,71538,,PRODUCTION,0.93,NGK NA,194755534
2015,28092CTLRN22CAT,1.10012E+11,CATALER NA CORP,2002 CATALER DR,LINCOLNTON,LINCOLN,NC,28092,,,35.54322,-81.22722,NO,336,Transportation Equipment,,,,,,,336390,,,,,,1.31521E+12,NICKEL COMPOUNDS,N495,650036,YES,TRI,YES,1,NO,R,Pounds,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.18,0,0,0,0,0,250,0,0,250.18,,PRODUCTION,1.08,NA,
2015,28516PRKRMHWY10,1.10001E+11,PARKER MARINE ENTERPRISES INC,2570 HWY 101,BEAUFORT,CARTERET,NC,28516,,,34.810966,-76.672133,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1.31521E+12,STYRENE,100425,19414,YES,TRI,NO,0,YES,R,Pounds,250,28818.32,0,0,0,0,0,0,0,0,0,0,0,0,29068.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29068.32,0,0,29068.32,0,0,0,0,0,0,0,0,29068.32,,PRODUCTION,1.3,NA,
2015,27573MYLCT10660,1.10057E+11,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,10660 BOSTON RD,ROXBORO,PERSON,NC,27574,,,36.5278,-78.8917,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31521E+12,AMMONIA,7664417,17294687,NO,TRI,NO,0,NO,R,Pounds,85,3500,290,0,0,0,0,0,0,0,0,0,0,0,3875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875,0,0,3900,0,0,0,0,0,0,0,0,3900,,PRODUCTION,1.13,DUKE ENERGY CORP,6996052
2015,27320BTRSL226WA,1.1001E+11,HENNIGES AUTOMOTIVE NORTH CAROLINA INC,226 WATLINGTON INDUSTRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.32657,-79.64808,NO,326,Plastics and Rubber,,,,,,,326291,,,,,,1.31521E+12,THIRAM,137268,36913,NO,TRI,NO,0,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,750,0,0,0,0,0,0,0,750,,PRODUCTION,1.33,HENNIGES AUTOMOTIVE INC,86746310
2015,27573MYLCT10660,1.10057E+11,DUKE ENERGY PROGRESS LLC-MAYO ELECTRIC GENERATING PLANT,10660 BOSTON RD,ROXBORO,PERSON,NC,27574,,,36.5278,-78.8917,NO,2211,Electric Utilities,,,,,,,221112,,,,,,1.31521E+12,LEAD COMPOUNDS,N420,650002,YES,PBT,YES,1,NO,R,Pounds,0.9,24,6.4,0,0,0,0,0,22000,0,0,0,16,0,22047.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22048.7,0,22000,47,0,1.4,0,0,0,0,0,0,22048.4,,PRODUCTION,1.13,DUKE ENERGY CORP,6996052
2015,27520NTRXX8720U,1.1001E+11,NATVAR,8720 US 70 W,CLAYTON,JOHNSTON,NC,27520,,,35.62411,-78.42492,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1.31521E+12,DI(2-ETHYLHEXYL) PHTHALATE,117817,29934,YES,TRI,NO,0,YES,R,Pounds,250,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,750,0,0,0,0,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,250,750,0,0,0,0,0,0,0,1000,,ACTIVITY,1,TEKNI-PLEX INC,NA
2015,28610CMMSC3642U,1.10001E+11,COMMSCOPE INC-CLAREMONT NC FACILITY,3642 US HWY 70 E,CLAREMONT,CATAWBA,NC,28610,,,35.717917,-81.133929,NO,335,Electrical Equipment,,,,,,,335929,,,,,,1.31521E+12,COPPER,7440508,150086,NO,TRI,YES,1,NO,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,150000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000,0,0,150000,,PRODUCTION,1.5,COMMSCOPE INC,70626247
2015,2842WSWSPP15LAN,1.10006E+11,S&W SUPPLY PLANT,150 LANDFILL ROAD,BOLIVIA,BRUNSWICK,NC,28422,,,34.04252,-78.25323,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.0049,0.0031,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0.008,0,0,0,0,0,0,0,0,0.008,,PRODUCTION,1.13,S&W READY MIX CONCRETE CO LLC,NA
2015,28174WMPLR205ED,1.1E+11,PILGRIM'S PRIDE CORP WINGATE FEED MILL,205 EDGEWOOD DR,WINGATE,UNION,NC,28174,,,34.982701,-80.46293,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,JBS USA FOODS CO,48124978
2015,27403DSTNC1025H,1.1E+11,SHERWIN-WILLIAMS CO,1025 HOWARD ST,GREENSBORO,GUILFORD,NC,27403,,,36.06238,-79.83395,NO,325,Chemicals,,,,,,,325510,,,,,,1.31521E+12,ZINC COMPOUNDS,N982,649699,NO,TRI,YES,1,NO,R,Pounds,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455,2455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2462,0,0,7,0,2455,0,0,0,0,0,0,2462,,PRODUCTION,1.24,THE SHERWIN-WILLIAMS CO,4206397
2015,28306WSTNG2900D,1.1E+11,EATON CORP,2900 DOC BENNETT RD,FAYETTEVILLE,CUMBERLAND,NC,28306,,,34.99451,-78.89144,NO,335,Electrical Equipment,,,,,,,335314,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0.2,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0.23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,600,0,0,0,600,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0.23,0,1,0,0,0,600,0,0,601.23,,PRODUCTION,0.98,EATON CORP,NA
2015,28603CNTRY42012,1.1001E+11,CENTURY FURNITURE CASEGOODS PLANT NO 1,420 12TH ST NW,HICKORY,CATAWBA,NC,28601,,,35.737818,-81.360176,NO,337,Furniture,,,,,,,337122,,,,,,1.31521E+12,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,755371,YES,Dioxin,NO,0,NO,R,Grams,0,0.1117024,0,0,0,0,0,0,0,0,0,0,0,0,50.71288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.71288,0,0,50.71288,0,0,0,0,0,0,0,0,50.71288,,ACTIVITY,1.22,RHF INVESTMENTS INC,NA
2015,28609CMMSCPOBOX,1.1001E+11,COMMSCOPE INC (CATAWBA FACILITY),6519 COMM SCOPE RD,CATAWBA,CATAWBA,NC,28609,,,35.65418,-81.03429,NO,335,Electrical Equipment,,,,,,,335929,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,21.3,17,0,0,38.31,,PRODUCTION,1.52,COMMSCOPE INC,70626247
2015,28677PRNML173MC,1.1E+11,LAND O'LAKES PURINA FEED LLC - STATESVILLE,173 MCNESS RD,STATESVILLE,IREDELL,NC,28677,,,35.75389,-80.79541,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,LAND O LAKES INC,6253835
2015,28213NCLCH6101O,1.1E+11,ROHM & HAAS CHEMICALS LLC,6101 ORR RD,CHARLOTTE,MECKLENBURG,NC,28213,,,35.262444,-80.760528,NO,325,Chemicals,,,,,,,325211,,,,,,1.31521E+12,BUTYL ACRYLATE,141322,38281,NO,TRI,NO,0,NO,R,Pounds,2212,314,0,0,0,0,0,0,0,0,0,0,0,0,2526,2.9,26.1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0,0,0,0,0,979,0,0,0,0,1005.1,2531.8,0,0,2526,0.29,2.61,0,0,0,0,1249,1005.1,4783,,PRODUCTION,1.21,THE DOW CHEMICAL CO,1381581
2015,28352MNVLLPOBOX,1.1E+11,RAILROAD FRICTION PRODUCTS CORP,13601 AIRPORT RD,MAXTON,SCOTLAND,NC,28364,,,34.762788,-79.370238,NO,336,Transportation Equipment,,,,,,,336510,,,,,,1.31521E+12,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,649475,YES,TRI,YES,1,NO,R,Pounds,0,26,5,0,0,0,0,0,0,0,0,0,0,0,31,27,0,27,0,0,0,0,0,0,0,0,0,0,26246,0,0,0,0,0,0,26273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26331,0,0,31,26266.52,6.48,0,0,66058,0,0,0,92362,,PRODUCTION,1.02,WABTEC CORP,NA
2015,27030NRTHC511CA,1.1E+11,BARNHARDT MANUFACTURING CO NCFI POLYURETHANES DIV,1515 CARTER ST,MOUNT AIRY,SURRY,NC,27030,,,36.472778,-80.608611,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1.31521E+12,DIETHANOLAMINE,111422,27516,YES,TRI,NO,0,NO,R,Pounds,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,0,0,1.29,0,0,0,0,0,0,0,0,1.29,,ACTIVITY,1.16,BARNHARDT MANUFACTURING CO,3148285
2015,28110HLLYFSECRE,1.1E+11,TYSON FARMS INC,233 S SECREST AVE,MONROE,UNION,NC,28112,,,34.982338,-80.495783,NO,311,Food,,,,,,,311615,311119,,,,,1.31521E+12,AMMONIA,7664417,17294687,NO,TRI,NO,0,NO,R,Pounds,173,841,0,0,0,0,0,0,0,0,0,0,0,0,1014,1518.6,13667.4,15186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1518.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13667.4,4051.2,0,0,1014,0,1518.6,0,0,0,0,0,13667.4,16200,,PRODUCTION,1.06,TYSON FOODS INC,6903702
2015,27320BHMFLROUTE,1.1001E+11,DYSTAR LP,209 WATLINGTON IND US TRIAL DR,REIDSVILLE,ROCKINGHAM,NC,27320,,,36.32093,-79.64907,NO,325,Chemicals,,,,,,,325613,,,,,,1.31521E+12,CERTAIN GLYCOL ETHERS,N230,649541,YES,TRI,NO,0,NO,R,Pounds,250,250,0,0,0,0,0,0,0,0,0,0,0,0,500,0.4,4.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6,500.8,0,0,500,0,0.4,0,0,0,0,0,4.6,505,,PRODUCTION,1.2,DYSTAR LP,NA
2015,2789WBLCKC252WI,1.10044E+11,ERGON ASPHALT & EMULSIONS INC - WILSON,2520 WILCO BLVD S,WILSON,WILSON,NC,27893,,,35.69096,-77.91608,NO,324,Petroleum,,,,,,,324121,,,,,,1.31521E+12,"BENZO(G,H,I)PERYLENE",191242,40576,YES,PBT,NO,0,YES,R,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,PRODUCTION,1.88,ERGON INC,87023743
2015,28560HTTRS110NG,1.1E+11,HATTERAS/CABO YACHTS LLC,110 N GLENBURNIE RD,NEW BERN,CRAVEN,NC,28560,,,35.13889,-77.07023,NO,336,Transportation Equipment,,,,,,,336612,,,,,,1.31521E+12,TOLUENE,108883,25452,YES,TRI,NO,0,NO,R,Pounds,5,4500,0,0,0,0,0,0,0,0,0,0,0,0,4505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4505,0,0,4505,0,0,0,0,0,0,0,0,4505,,ACTIVITY,1.25,NA,
2015,27377NGNRD1239R,1.1E+11,ENGINEERED CONTROLS INTERNATIONAL,1239 ROCK CREEK DAIRY RD,WHITSETT,GUILFORD,NC,27377,,,36.05242,-79.59963,NO,332,Fabricated Metals,,,,,,,332911,,,,,,1.31521E+12,LEAD,7439921,149583,YES,PBT,YES,1,YES,R,Pounds,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,0,0,0,479,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,479,0,0,480,,PRODUCTION,1.4,ENGINEERED CONTROLS INTERNATIONAL,161581525
2015,2845WNSHJH3362H,1.10039E+11,NASH JOHNSON & SONS FARMS INC ROSE HILL FEED MILL,3362 HWY 117 N,ROSE HILL,DUPLIN,NC,28458,,,34.855527,-78.036865,NO,311,Food,,,,,,,311119,,,,,,1.31521E+12,COPPER COMPOUNDS,N100,649491,NO,TRI,YES,1,NO,A,Pounds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,HOUSE OF RAEFORD,3199346
